Simulacion,Generacion,Mejor Fitness,Fitness Promedio
3,0,8509.806723944843,8509.806723944843
3,1,8532.751554780172,8510.434385297916
3,2,8532.751554780172,8511.587691817174
3,3,8758.48721311458,8527.025378651586
3,4,8758.48721311458,8542.19366923122
3,5,8775.989787624303,8554.465248630546
3,6,8775.989787624303,8586.697948305244
3,7,8775.989787624303,8589.006136009159
3,8,8775.996323534933,8594.99026828238
3,9,8775.996323534933,8586.626640320135
3,10,8775.996323534933,8602.09323377956
3,11,8775.996323534933,8595.717760287725
3,12,8775.996323534933,8616.632813507393
3,13,8780.168864145533,8633.550174782198
3,14,9237.55590368867,8659.542484645719
3,15,9237.55590368867,8624.683747242776
3,16,9237.55590368867,8624.609962582013
3,17,9237.55590368867,8619.818929837613
3,18,9237.55590368867,8636.518583155455
3,19,9237.55590368867,8633.973162570397
